country,ICAO,IATA,city,name,latitude,longitude,timezone,city_en,name_en
US,KLSV,LSV,拉斯维加斯,Nellis Air Force Base,36.236198,-115.033996,America/Los_Angeles, , 
US,KLTS,LTS,Altus,Altus Air Force Base,34.667098,-99.2667,America/Chicago, , 
US,KLUF,LUF,菲尼克斯,Luke Air Force Base,33.534999,-112.383003,America/Phoenix, , 
US,KLUK,LUK,Cincinnati,Cincinnati Municipal  Lunken Field,39.103329,-84.418602,America/New_York,Cincinnati,Cincinnati Municipal Lunken
US,KLVK,LVK,Livermore,Livermore Municipal,37.69389,-121.817223,America/Los_Angeles,Livermore,Livermore Municipal
US,KLVM,LVM,Livingston-Montana,Mission Field,45.699401,-110.447998,America/Denver, , 
US,KLVS,LVS,拉斯维加斯,Las Vegas Municipal,35.654201,-105.141998,America/Denver, , 
US,KLWB,LWB,Lewisburg,Greenbrier Valley,37.859722,-80.398613,America/New_York,Lewisburg,Lewisburg Greenbrier Valley
US,KLWC,LWC,Lawrence,Lawrence Municipal,39.009167,-95.217499,America/Chicago,Lawrence,Lawrence Municipal
US,KLWM,LWM,Lawrence,Lawrence Municipal,42.717201,-71.123397,America/New_York, , 
US,KLWS,LWS,Lewiston,Lewiston Nez Perce County,46.3745,-117.014999,America/Los_Angeles, , 
US,KLWT,LWT,Lewistown,Lewistown Municipal,47.049301,-109.467002,America/Denver, , 
US,KLYH,LYH,Lynchburg,Lynchburg Regional Preston Glenn Field,37.325378,-79.200401,America/New_York,Lynchburg,Lynchburg Regional
US,KLZU,LZU,Lawrenceville,Gwinnett County Briscoe Field,33.970001,-83.959999,America/New_York,Lawrenceville,Lawrenceville Gwinnett County
US,KMAE,MAE,Madera,Madera Municipal,36.988601,-120.111999,America/Los_Angeles, , 
US,KMAF,MAF,Midland,Midland,31.94252,-102.200996,America/Chicago,Midland,Midland
US,KMBL,MBL,Manistee,Manistee Co Blacker,44.272399,-86.246902,America/New_York, , 
US,KMBS,MBS,Saginaw,MBS,43.532909,-84.079597,America/New_York,Saginaw,Saginaw MBS
US,KMCC,MCC,Sacramento,Mc Clellan Airfield,38.667598,-121.401001,America/Los_Angeles, , 
US,KMCE,MCE,Merced,Merced Regional Macready Field,37.284721,-120.512779,America/Los_Angeles,Merced,Merced Municipal
US,KMCF,MCF,Tampa,Mac Dill Air Force Base,27.8493,-82.521202,America/New_York, , 
US,KMCI,MCI,Kansas City,Kansas City,39.2976,-94.713898,America/Chicago,Kansas City,Kansas City
US,KMCK,MCK,McCook,Mc Cook Ben Nelson Regional,40.206268,-100.592003,America/Chicago,McCook,McCook Ben Nelson Regional
US,KMCN,MCN,Macon,Middle Georgia Regional,32.692848,-83.6492,America/New_York,Macon,Macon Middle Georgia Regional
US,KMCO,MCO,奥兰多,Orlando,28.42939,-81.308899,America/New_York,Orlando,Orlando
US,KMCW,MCW,Mason City,Mason City Municipal,43.156944,-93.329445,America/Chicago,Mason City,Mason City Municipal
US,KMDT,MDT,Harrisburg,Harrisburg,40.193489,-76.763397,America/New_York,Harrisburg,Harrisburg
US,KMDW,MDW,芝加哥,Chicago Midway,41.785969,-87.752403,America/Chicago,Chicago,Chicago Midway
US,KMEI,MEI,Meridian,Key Field,32.337223,-88.749168,America/Chicago,Meridian,Meridian Regional
US,KMEM,MEM,Memphis,Memphis,35.042412,-89.976601,America/Chicago,Memphis,Memphis
US,KMER,MER,Merced,Castle,37.3805,-120.568,America/Los_Angeles, , 
US,KMEV,MEV,Minden,Minden Tahoe,39,-119.75, ,Minden,Minden Tahoe
US,KMFD,MFD,Mansfield,Mansfield Lahm Regional,40.821399,-82.516601,America/New_York, , 
US,KMFE,MFE,Mcallen,Mc Allen Miller,26.175831,-98.238602,America/Chicago,McAllen,McAllen Miller
US,KMFI,MFI,Marshfield,Marshfield Municipal,44.636901,-90.1893,America/Chicago, , 
US,KMFR,MFR,Medford,Rogue ValleyMedford,42.374222,-122.873001,America/Los_Angeles,Medford,Medford Rogue Valley
US,KMGC,MGC,Michigan City,Michigan City Municipal,41.7033,-86.821197,America/Chicago, , 
US,KMGE,MGE,Marietta,Dobbins Air Reserve Base,33.915401,-84.516296,America/New_York, , 
US,KMGJ,MGJ,Montgomery,Orange County,41.509998,-74.264602,America/New_York, , 
US,KMGM,MGM,MONTGOMERY,Montgomery Regional (Dannelly Field),32.300629,-86.393898,America/Chicago,Montgomery,Montgomery Regional
US,KMGW,MGW,Morgantown,Morgantown Municipal Walter L. Bill Hart Field,39.642776,-79.915833,America/New_York,Morgantown,Morgantown Municipal
US,KMGY,MGY,Dayton,Dayton-Wright Brothers,39.589,-84.224899,America/New_York, , 
US,KMHK,MHK,Manhattan,Manhattan Regional,39.140968,-96.670799,America/Chicago,Manhattan,Manhattan Regional
US,KMHR,MHR,Sacramento,Sacramento Mather,38.55526,-121.296997,America/Los_Angeles,Sacramento,Sacramento Mather
US,KMHT,MHT,Manchester NH,Manchester-Boston Regional,42.9328,-71.435699,America/New_York,Manchester,Manchester Boston Regional
US,KMHV,MHV,Mojave,Mojave,35.059398,-118.152,America/Los_Angeles, , 
US,KMIA,MIA,迈阿密,Miami,25.793249,-80.290497,America/New_York,Miami,Miami
US,KMIB,MIB,Minot,Minot Air Force Base,48.4156,-101.358002,America/Chicago, , 
US,KMIE,MIE,Muncie,Delaware County Johnson Field,40.242298,-85.395896,America/New_York, , 
US,KMIV,MIV,Millville,Millville Municipal,39.367802,-75.072197,America/New_York, , 
US,KMKC,MKC,Kansas City,Charles B. Wheeler Downtown,39.123199,-94.592796,America/Chicago, , 
US,KMKE,MKE,Milwaukee,General Mitchell,42.94722,-87.8965,America/Chicago,Milwaukee,Milwaukee General Mitchell
US,KMKG,MKG,Muskegon,Muskegon County,43.169479,-86.238197,America/New_York,Muskegon,Muskegon County
US,KMKL,MKL,Jackson,Mc Kellar Sipes Regional,35.59988,-88.915604,America/Chicago,Jackson,Jackson McKellar Sipes Regional
US,KMKT,MKT,Mankato,Mankato Regional,44.22361,-93.918335, ,Mankato,Mankato Regional
US,KMKY,MRK,Marco Island,Marco Island,25.995,-81.6725,America/New_York, , 
US,KMLB,MLB,墨尔本,Melbourne,28.102751,-80.645203,America/New_York,Melbourne,Melbourne
US,KMLC,MLC,Mcalester,Mc Alester Regional,34.882401,-95.783501,America/Chicago, , 
US,KMLI,MLI,Moline,Quad City,41.453896,-90.506111,America/Chicago,Moline,Moline Quad City
US,KMLS,MLS,Miles City,Frank Wiley Field,46.428001,-105.886001,America/Denver, , 
US,KMLU,MLU,Monroe,Monroe Regional,32.51086,-92.037598,America/Chicago,Monroe,Monroe Regional
US,KMMH,MMH,Mammoth Lakes,Mammoth Yosemite,37.631111,-118.851387,America/Los_Angeles,Mammoth Lakes,Mammoth Yosemite
US,KMMI,MMI,Athens,McMinn County,35.3973,-84.562599,America/New_York, , 
US,KMMU,MMU,Morristown,Morristown Municipal,40.799168,-74.415833,America/New_York,Morristown,Morristown Municipal
US,KMMV,MMV,McMinnville,McMinnville Municipal,45.194439,-123.135002, ,McMinnville,McMinnville Municipal
US,KMNM,MNM,Macon,Menominee Regional,45.126701,-87.638397,America/Chicago, , 
US,KMOB,MOB,Mobile,Mobile Regional,30.69141,-88.242798,America/Chicago,Mobile,Mobile Regional
US,KMOD,MOD,Modesto,Modesto City Co-Harry Sham Field,37.625801,-120.954002,America/Los_Angeles, , 
US,KMOT,MOT,Minot,Minot,48.257629,-101.278,America/Chicago,Minot,Minot
US,KMPI,RMY,Mariposa,Mariposa Yosemite,37.510898,-120.04,America/Los_Angeles, , 
US,KMPV,MPV,Montpelier,Edward F Knapp State,44.203498,-72.562301,America/New_York, , 
US,KMQI,MEO,Manteo,Dare County Regional,35.918998,-75.695503,America/New_York, , 
US,KMQS,CTH,Coatesville,Chester County G O Carlson,39.979,-75.865501,America/New_York, , 
US,KMQY,MQY,Smyrna,Smyrna,36.008998,-86.520103,America/Chicago, , 
US,KMRB,MRB,Martinsburg,Eastern WV Regional /Shepherd Field,39.401901,-77.984596,America/New_York, , 
US,KMRY,MRY,Monterey,Monterey Peninsula,36.587002,-121.842003,America/Los_Angeles,Monterey,Monterey Regional
US,KMSL,MSL,Muscle Shoals,Northwest Alabama Regional,34.740002,-87.610001,America/Chicago,Muscle Shoals,Muscle Shoals Northwest Alabama Regional
US,KMSN,MSN,Madison,Dane County Regional Truax Field,43.139851,-89.337502,America/Chicago,Madison,Madison Dane County Regional
US,KMSO,MSO,Missoula,Missoula,46.916302,-114.089996,America/Denver,Missoula,Missoula
US,KMSP,MSP,Minneapolis,Minneapolis-St Paul International/Wold-Chamberlain,44.88195,-93.221703,America/Chicago,Minneapolis,Minneapolis Saint Paul
US,KMSS,MSS,Massena,MassenaRichards Field,44.935829,-74.845497,America/New_York,Massena,Massena
US,KMSY,MSY,New Orleans,Louis Armstrong New Orleans,29.99338,-90.258003,America/Chicago,New Orleans,New Orleans Louis Armstrong
US,KMTC,MTC,Mount Clemens,Selfridge Air National Guard Base,42.613463,-82.836919,America/New_York, , 
US,KMTH,MTH,Marathon,The Florida Keys Marathon,24.726101,-81.051399,America/New_York, , 
US,KMTJ,MTJ,Montrose CO,Montrose Regional,38.509789,-107.893997,America/Denver,Montrose,Montrose Regional
US,KMTN,MTN,Baltimore,Martin State,39.325699,-76.413803,America/New_York, , 
US,KMUO,MUO,Mountain Home,Mountain Home Air Force Base,43.043598,-115.872002,America/Denver, , 
US,KMVL,MVL,Morrisville,Morrisville Stowe State,44.534599,-72.613998,America/New_York, , 
US,KMVY,MVY,Vineyard Haven MA,Martha's Vineyard,41.389336,-70.611816,America/New_York,Martha's Vineyard,Martha's Vineyard
US,KMWA,MWA,Marion,Williamson County Regional,37.755001,-89.0111,America/Chicago, , 
US,KMWC,MWC,Milwaukee,Lawrence J Timmerman,43.110401,-88.034401,America/Chicago, , 
US,KMWH,MWH,Grant County,Grant County,47.207698,-119.319999,America/Los_Angeles, , 
US,KMWL,MWL,Mineral Wells,Mineral Wells,32.7816,-98.060203,America/Chicago, , 
US,KMXF,MXF,Montgomery,Maxwell Air Force Base,32.3829,-86.365799,America/Chicago, , 
US,KMYL,MYL,McCall,McCall Municipal,44.889701,-116.100997,America/Denver, , 
US,KMYR,MYR,Myrtle Beach,Myrtle Beach,33.679749,-78.928299,America/New_York,Myrtle Beach,Myrtle Beach
US,KMYV,MYV,Yuba City,Yuba County,39.097801,-121.569999,America/Los_Angeles, , 
US,KMZJ,MZJ,Marana,Pinal Airpark,32.510601,-111.328002,America/Phoenix, , 
US,KNBG,NBG,New Orleans,New Orleans NAS JRB/Alvin Callender Field,29.8253,-90.035003,America/Chicago, , 
US,KNEL,NEL,Lakehurst,Lakehurst Maxfield Field,40.033298,-74.353302,America/New_York, , 
US,KNEW,NEW,New Orleans,Lakefront,30.0424,-90.028297,America/Chicago, , 
US,KNFL,NFL,Fallon,Fallon Naval Air Station,39.416599,-118.700996,America/Los_Angeles, , 
US,KNFW,FWH,Dallas,NAS Fort Worth JRB/Carswell Field,32.769199,-97.441497,America/Chicago, , 
US,KNGU,NGU,Norfolk,Norfolk Naval Station (Chambers Field),36.937462,-76.2892,America/New_York,Norfolk,Norfolk NS
US,KNGZ,NGZ,Alameda,Alameda Naval Air Station,37.788898,-122.319999,America/Los_Angeles, , 
US,KNHK,NHK,Patuxent River,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,America/New_York, , 
US,KNIP,NIP,Jacksonville,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,America/New_York, , 
US,KNJK,NJK,El Centro,El Centro Naval Air Facility,32.829201,-115.671997,America/Los_Angeles, , 
US,KNKX,NKX,Miramar,Miramar Marine Corps Air Station - Mitscher Field,32.8684,-117.142997,America/Los_Angeles, , 
US,KNLC,NLC,Lemoore,Lemoore Naval Air Station (Reeves Field),36.333,-119.952003,America/Los_Angeles, , 
US,KNPA,NPA,Pensacola,Pensacola Naval Air Station/Forrest Sherman Field,30.352699,-87.318603,America/Chicago, , 
US,KNQA,NQA,Millington,Millington-Memphis,35.356701,-89.8703,America/Chicago, , 
US,KNQI,NQI,Kingsville,Kingsville Naval Air Station,27.5072,-97.8097,America/Chicago, , 
US,KNQX,NQX,Key West,Naval Air Station Key West/Boca Chica Field,24.575799,-81.688903,America/New_York, , 
US,KNSE,NSE,Milton,Whiting Field Naval Air Station - North,30.724199,-87.021896,America/Chicago, , 
US,KNTD,NTD,Point Mugu,Point Mugu Naval Air Station (Naval Base Ventura Co),34.1203,-119.121002,America/Los_Angeles, , 
US,KNTU,NTU,Oceana,Oceana Naval Air Station,36.820702,-76.033501,America/New_York, , 
US,KNUQ,NUQ,Mountain View,Moffett Federal Airfield,37.416142,-122.049004,America/Los_Angeles,Mountain View,Mountain View Moffett Federal Airfield
US,KNUW,NUW,Whidbey Island,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,America/Los_Angeles, , 
US,KNXX,NXX,Willow Grove,Willow Grove Naval Air Station/Joint Reserve Base,40.199798,-75.1482,America/New_York, , 
US,KNZJ,NZJ,Santa Ana,El Toro Marine Corps Air Station,33.676101,-117.731002,America/Los_Angeles, , 
US,KNZY,NZY,圣地亚哥,North Island Naval Air Station-Halsey Field,32.699199,-117.214996,America/Los_Angeles, , 
US,KOAJ,OAJ,Jacksonville NC,Albert J Ellis,34.830441,-77.605835,America/New_York,Jacksonville,Jacksonville Albert J. Ellis
US,KOAK,OAK,Oakland,Metropolitan Oakland,37.721272,-122.220001,America/Los_Angeles,Oakland,Oakland
US,KOAR,OAR,Fort Ord,Marina Municipal,36.6819,-121.762001,America/Los_Angeles, , 
US,KOBE,OBE,Okeechobee,Okeechobee County,27.2628,-80.8498,America/New_York, , 
US,KOCF,OCF,Ocala,Ocala - Jim Taylor Field,29.174091,-82.221596,America/New_York,Ocala,Ocala
US,KOCH,OCH,Nacogdoches,Nacogdoches,31.583332,-94.699997, ,Nacogdoches,Nacogdoches
US,KOCW,OCW,华盛顿,Warren Field,35.570499,-77.049797,America/New_York, , 
US,KOFF,OFF,Omaha,Offutt Air Force Base,41.118301,-95.912498,America/Chicago, , 
US,KOGD,OGD,Ogden,Ogden Hinckley,41.195899,-112.012001,America/Denver, , 
US,KOGS,OGS,Ogdensburg,Ogdensburg,44.681862,-75.4655,America/New_York,Ogdensburg,Ogdensburg
US,KOJC,OJC,Olathe,Johnson County Executive,38.847599,-94.737602,America/Chicago, , 
US,KOKC,OKC,Oklahoma City,Will Rogers World,35.393082,-97.6007,America/Chicago,Oklahoma City,Oklahoma City Will Rogers World
US,KOKM,OKM,Okmulgee,Okmulgee Regional,35.668098,-95.948699,America/Chicago, , 
US,KOLF,OLF,Wolf Point,L M Clayton,48.094501,-105.574996,America/Denver, , 
US,KOLM,OLM,Olympia,Olympia Regional,46.969398,-122.902999,America/Los_Angeles, , 
US,KOLS,OLS,Nogales,Nogales,31.4177,-110.848,America/Phoenix, , 
US,KOLV,OLV,Olive Branch,Olive Branch,34.978698,-89.786903,America/Chicago, , 
US,KOMA,OMA,Omaha,Eppley Airfield,41.303162,-95.893997,America/Chicago,Omaha,Omaha Eppley Airfield
US,KONO,ONO,Ontario,Ontario Municipal,44.0205,-117.013999,America/Denver, , 
US,KONP,ONP,Newport,Newport Municipal,44.580399,-124.057999,America/Los_Angeles, , 
US,KONT,ONT,Ontario,Ontario,34.056,-117.600998,America/Los_Angeles,Ontario,Ontario
US,KOPF,OPF,迈阿密,Opa-locka Executive,25.907,-80.278297,America/New_York,Miami,Miami Opa Locka Executive
US,KOQU,NCO,North Kingstown,Quonset State,41.597099,-71.412101,America/New_York, , 
US,KORD,ORD,芝加哥,奥黑尔,41.978142,-87.9058,America/Chicago,Chicago,Chicago O'Hare
US,KORF,ORF,Norfolk,Norfolk,36.894611,-76.201202,America/New_York,Norfolk,Norfolk
US,KORH,ORH,Worcester,Worcester Regional,42.269169,-71.874443,America/New_York,Worcester,Worcester Regional
US,KORL,ORL,奥兰多,Orlando Executive,28.5455,-81.332901,America/New_York, , 
US,KORS,ESD,Eastsound,Orcas Island,48.708198,-122.910003,America/Los_Angeles, , 
US,KOSC,OSC,Oscoda,Oscoda Wurtsmith,44.450001,-83.389999,America/New_York,Oscoda,Oscoda Wurtsmith
US,KOSH,OSH,Oshkosh,Wittman Regional,43.984401,-88.556999,America/Chicago, , 
US,KOSU,OSU,Columbus,The Ohio State University  - Don Scott Field,40.0798,-83.072998,America/New_York, , 
US,KOTH,OTH,North Bend,Southwest Oregon Regional,43.418888,-124.239998,America/Los_Angeles,North Bend,North Bend Southwest Oregon Regional
US,KOWB,OWB,Owensboro,Owensboro Daviess County,37.7401,-87.166801,America/Chicago, , 
US,KOWD,OWD,Norwood,Norwood Memorial,42.190498,-71.172897,America/New_York, , 
US,KOXC,OXC,Oxford,Waterbury Oxford,41.478599,-73.1352,America/New_York, , 
US,KOXR,OXR,Oxnard,Oxnard,34.200801,-119.207,America/Los_Angeles, , 
US,KOZA,OZA,Ozona,Ozona Municipal,30.7353,-101.203002,America/Chicago, , 
US,KPAE,PAE,Everett,Snohomish County (Paine Field),47.9077,-122.282799,America/Los_Angeles,Everett,Everett Paine Field
US,KPAH,PAH,PADUCAH,Barkley Regional,37.06028,-88.772903,America/Chicago,Paducah,Paducah Barkley Regional
US,KPAM,PAM,Panama City,Tyndall Air Force Base,30.069599,-85.575401,America/Chicago, , 
US,KPAO,PAO,Palo Alto,Palo Alto  of Santa Clara County,37.461101,-122.114997,America/Los_Angeles, , 
US,KPBF,PBF,Pine Bluff,Grider Field,34.173099,-91.9356,America/Chicago, , 
US,KPBG,PBG,Plattsburgh,Plattsburgh,44.65094,-73.468102,America/New_York,Plattsburgh,Plattsburgh
US,KPBI,PBI,West Palm Beach,Palm Beach,26.683161,-80.095497,America/New_York,West Palm Beach,West Palm Beach
US,KPBX,PVL,Pikeville,Pike County-Hatcher Field,37.561798,-82.566398,America/New_York, , 
US,KPDK,PDK,亚特兰大,DeKalb Peachtree,33.869999,-84.300003,America/New_York,Atlanta,Atlanta DeKalb Peachtree
US,KPDT,PDT,Pendleton,Eastern Oregon Regional At Pendleton,45.698334,-118.836113,America/Los_Angeles,Pendleton,Pendleton Eastern Oregon Regional
US,KPDX,PDX,Portland,Portland,45.588718,-122.597,America/Los_Angeles,Portland,Portland
US,KPEQ,PEQ,Pecos,Pecos Municipal,31.3824,-103.511001,America/Chicago, , 
US,KPFN,PFN,Panama City,Panama City-Bay Co,30.212099,-85.6828,America/Chicago, , 
US,KPGA,PGA,Page,Page Municipal,36.926083,-111.448357,America/Phoenix,Page,Page Municipal
US,KPGD,PGD,Punta Gorda,Charlotte County,26.918888,-81.990829,America/New_York,Punta Gorda,Punta Gorda
US,KPGV,PGV,Greenville,Pitt Greenville,35.63525,-77.3853,America/New_York,Greenville,Greenville Pitt
US,KPHD,PHD,New Philadelpha,Harry Clever Field,40.470901,-81.4197,America/New_York, , 
US,KPHF,PHF,Newport News,Newport News Williamsburg,37.131889,-76.492897,America/New_York,Newport News,Newport News Williamsburg
US,KPHK,PHK,Pahokee,Palm Beach County Glades,26.784999,-80.693397,America/New_York, , 
US,KPHL,PHL,Philadelphia,Philadelphia,39.871941,-75.241096,America/New_York,Philadelphia,Philadelphia
US,KPHN,PHN,Port Huron,St Clair County,42.910999,-82.5289,America/New_York, , 
US,KPHX,PHX,菲尼克斯,Phoenix Sky Harbor,33.434269,-112.011002,America/Phoenix,Phoenix,Phoenix Sky Harbor
US,KPIA,PIA,Peoria,General Wayne A. Downing Peoria,40.6642,-89.693199,America/Chicago,Peoria,Peoria
US,KPIB,PIB,Hattiesburg/Laurel,Hattiesburg Laurel Regional,31.467501,-89.33667,America/Chicago,Hattiesburg,Hattiesburg Laurel Regional
US,KPIE,PIE,St. Petersburg,St Petersburg Clearwater,27.91,-82.687401,America/New_York,St. Petersburg,St. Petersburg Clearwater
US,KPIH,PIH,Pocatello,Pocatello Regional,42.909801,-112.596,America/Denver, , 
US,KPIM,PIM,Pine Mountain,Harris County,32.840698,-84.8824,America/New_York, , 
US,KPIR,PIR,Pierre,Pierre Regional,44.38269,-100.285004,America/Chicago,Pierre,Pierre Regional
US,KPIT,PIT,Pittsburgh,Pittsburgh,40.49147,-80.232803,America/New_York,Pittsburgh,Pittsburgh
US,KPKB,PKB,PARKERSBURG,Mid Ohio Valley Regional,39.345554,-81.438889,America/New_York,Parkersburg,Parkersburg Mid-Ohio Valley Regional
US,KPLN,PLN,Pellston,Pellston Regional  of Emmet County,45.570831,-84.792778,America/New_York,Pellston,Pellston Regional
US,KPMB,PMB,Pembina,Pembina Municipal,48.942501,-97.240798,America/Chicago, , 
US,KPMD,PMD,Palmdale,Palmdale Regional/USAF Plant 42,34.629398,-118.084999,America/Los_Angeles, , 
US,KPMP,PPM,Pompano Beach,Pompano Beach Airpark,26.2471,-80.111099,America/New_York, , 
US,KPNC,PNC,Ponca City,Ponca City Regional,36.731998,-97.0998,America/Chicago, , 
US,KPNE,PNE,Philadelphia,Northeast Philadelphia,40.081902,-75.010597,America/New_York, , 
US,KPNS,PNS,Pensacola,Pensacola Regional,30.473419,-87.1866,America/Chicago,Pensacola,Pensacola
US,KPOB,POB,Fort Bragg,Pope Field,35.170898,-79.014503,America/New_York, , 
US,KPOC,POC,La Verne,Brackett Field,34.091598,-117.781997,America/Los_Angeles, , 
US,KPOE,POE,Fort Polk,Polk Army Air Field,31.044799,-93.191703,America/Chicago, , 
US,KPOF,POF,Poplar Bluff,Poplar Bluff Municipal,36.773899,-90.324897,America/Chicago, , 
US,KPQI,PQI,Presque Isle,Northern Maine Regional  at Presque Isle,46.688969,-68.0448,America/New_York,Presque Isle,Presque Isle Northern Maine
US,KPRC,PRC,Prescott,Ernest A. Love Field,34.654469,-112.418999,America/Phoenix,Prescott,Prescott Municipal
US,KPSC,PSC,Pasco,Tri Cities,46.26469,-119.119003,America/Los_Angeles,Pasco,Pasco Tri-Cities
US,KPSM,PSM,Portsmouth,Portsmouthat Pease,43.077899,-70.823303,America/New_York, , 
US,KPSP,PSP,Palm Springs,Palm Springs,33.829659,-116.505997,America/Los_Angeles,Palm Springs,Palm Springs
US,KPSX,PSX,Palacios,Palacios Municipal,28.7275,-96.250999,America/Chicago, , 
US,KPTB,PTB,Petersburg,Dinwiddie County,37.183799,-77.5074,America/New_York, , 
US,KPTK,PTK,Pontiac,Oakland County,42.6655,-83.420097,America/New_York, , 
US,KPTW,PTW,Pottstown,Pottstown Heritage Field,40.260372,-75.669518, ,Pottstown,Pottstown Heritage Field
US,KPUB,PUB,Pueblo,Pueblo Memorial,38.289131,-104.496002,America/Denver,Pueblo,Pueblo Memorial
US,KPUC,PUC,Price,Carbon County Regional/Buck Davis Field,39.613899,-110.750999,America/Denver, , 
US,KPUW,PUW,Pullman,Pullman Moscow Regional,46.74472,-117.105003,America/Los_Angeles,Pullman,Pullman Moscow Regional
US,KPVC,PVC,Provincetown,Provincetown Municipal,42.071991,-70.221298,America/New_York,Provincetown,Provincetown Municipal
US,KPVD,PVD,Providence,Theodore Francis Green State,41.723991,-71.4282,America/New_York,Providence,Providence Theodore Francis Green
US,KPVU,PVU,Provo,Provo Municipal,40.218056,-111.722221,America/Denver,Provo,Provo Municipal
US,KPWA,PWA,Oklahoma City,Wiley Post,35.534161,-97.647003,America/Chicago,Oklahoma City,Oklahoma City Wiley Post
US,KPWK,PWK,Chicago-Wheeling,Chicago Executive,42.114166,-87.901665,America/Chicago,Chicago,Chicago Executive
US,KPWM,PWM,Portland,PortlandJetport,43.64616,-70.309196,America/New_York,Portland,Portland International Jetport
US,KPWT,PWT,Bremerton,Bremerton National,47.4902,-122.764999,America/Los_Angeles, , 
US,KPYM,PYM,Plymouth,Plymouth Municipal,41.909,-70.728798,America/New_York, , 
US,KQA,KQA,Akutan,Akutan Seaplane Base,54.13377,-165.778895,America/Anchorage, , 
US,KRAC,RAC,Racine,John H Batten,42.760601,-87.8152,America/Chicago, , 
US,KRAL,RAL,Riverside,Riverside Municipal,33.9519,-117.444999,America/Los_Angeles, , 
US,KRAP,RAP,Rapid City,Rapid City Regional,44.04533,-103.056999,America/Denver,Rapid City,Rapid City Regional
US,KRBD,RBD,Dallas,Dallas Executive,32.6809,-96.868202,America/Chicago, , 
US,KRBL,RBL,Red Bluff,Red Bluff Municipal,40.150699,-122.251998,America/Los_Angeles, , 
US,KRCA,RCA,Rapid City,Ellsworth Air Force Base,44.145,-103.103996,America/Denver, , 
US,KRDD,RDD,Redding,Redding Municipal,40.508999,-122.292999,America/Los_Angeles,Redding,Redding Municipal
US,KRDG,RDG,Reading,Reading Regional Carl A Spaatz Field,40.378501,-75.965202,America/New_York, , 
US,KRDM,RDM,Redmond-Bend,Roberts Field,44.254051,-121.149002,America/Los_Angeles,Redmond,Redmond Municipal
US,KRDR,RDR,Red River,Grand Forks Air Force Base,47.961101,-97.401199,America/Chicago, , 
US,KRDU,RDU,Raleigh-durham,Raleigh Durham,35.877628,-78.787399,America/New_York,Raleigh-Durham,Raleigh-Durham
US,KRFD,RFD,Rockford,Chicago Rockford,42.195278,-89.097221,America/Chicago,Chicago,Chicago Rockford
US,KRHI,RHI,Rhinelander,Rhinelander Oneida County,45.631191,-89.4674,America/Chicago,Rhinelander,Rhinelander Oneida County
US,KRIC,RIC,Richmond,Richmond,37.505161,-77.319603,America/New_York,Richmond,Richmond
US,KRIL,RIL,Rifle,Garfield County Regional,39.526299,-107.726997,America/Denver, , 
US,KRIV,RIV,Riverside,March ARB,33.880699,-117.259003,America/Los_Angeles, , 
US,KRIW,RIW,Riverton WY,Riverton Regional,43.064445,-108.456947,America/Denver,Riverton,Riverton Regional
US,KRKD,RKD,Rockland,Knox County Regional,44.059166,-69.098053,America/New_York,Rockland,Rockland Knox County Regional
US,KRKP,RKP,Rockport,Aransas County,28.086799,-97.044601,America/Chicago, , 
US,KRKS,RKS,Rock Springs,Southwest Wyoming Regional,41.59639,-109.065834,America/Denver,Rock Springs,Rock Springs Sweetwater County
US,KRME,RME,罗马,Griffiss,43.233798,-75.406997,America/New_York, , 
US,KRMG,RMG,罗马,Richard B Russell,34.350601,-85.157997,America/New_York, , 
US,KRND,RND,San Antonio,Randolph Air Force Base,29.529699,-98.2789,America/Chicago, , 
US,KRNO,RNO,Reno,Reno Tahoe,39.499111,-119.767998,America/Los_Angeles,Reno,Reno Tahoe
US,KRNT,RNT,Renton,Renton Municipal,47.493099,-122.216003,America/Los_Angeles, , 
US,KROA,ROA,Roanoke VA,Roanoke-Blacksburg Regional,37.32,-79.970001,America/New_York,Roanoke,Roanoke Regional
US,KROC,ROC,Rochester,Greater Rochester,43.118858,-77.672302,America/New_York,Rochester,Rochester
US,KROW,ROW,Roswell,RoswellAir Center,33.301552,-104.529999,America/Denver,Roswell,Roswell International Air Center
US,KRST,RST,Rochester,Rochester,43.908272,-92.5,America/Chicago,Rochester,Rochester
US,KRSW,RSW,Fort Myers,Southwest Florida,26.53616,-81.755096,America/New_York,Fort Myers,Southwest Florida
US,KRUT,RUT,Rutland,Rutland - Southern Vermont Regional,43.529446,-72.948334,America/New_York,Rutland,Rutland Southern Vermont Regional
US,KRVS,RVS,Tulsa,Richard Lloyd Jones Jr,36.0396,-95.984596,America/Chicago, , 
US,KRWI,RWI,Rocky Mount,Rocky Mount Wilson Regional,35.8563,-77.891899,America/New_York, , 
US,KRWL,RWL,Rawlins,Rawlins Municipal /Harvey Field,41.805599,-107.199996,America/Denver, , 
US,KS39,PRZ,Prineville,Prineville,44.286998,-120.903999,America/Los_Angeles, , 
US,KSAA,SAA,SARATOGA,Shively Field,41.444901,-106.823997,America/Denver, , 
US,KSAC,SAC,Sacramento,Sacramento Executive,38.51252,-121.492996,America/Los_Angeles,Sacramento,Sacramento Executive
