country,ICAO,IATA,city_en,name_en,latitude,longitude,timezone,city,name
US,KMVL,MVL,,,44.534599,-72.613998,America/New_York,Morrisville,Morrisville Stowe State
US,KMVY,MVY,Martha's Vineyard,Martha's Vineyard,41.389336,-70.611816,America/New_York,Vineyard Haven MA,Martha's Vineyard
US,KMWA,MWA,,,37.755001,-89.0111,America/Chicago,Marion,Williamson County Regional
US,KMWC,MWC,,,43.110401,-88.034401,America/Chicago,Milwaukee,Lawrence J Timmerman
US,KMWH,MWH,,,47.207698,-119.319999,America/Los_Angeles,Grant County,Grant County
US,KMWL,MWL,,,32.7816,-98.060203,America/Chicago,Mineral Wells,Mineral Wells
US,KMXF,MXF,,,32.3829,-86.365799,America/Chicago,Montgomery,Maxwell Air Force Base
US,KMYL,MYL,,,44.889701,-116.100997,America/Denver,McCall,McCall Municipal
US,KMYR,MYR,Myrtle Beach,Myrtle Beach,33.679749,-78.928299,America/New_York,Myrtle Beach,Myrtle Beach
US,KMYV,MYV,,,39.097801,-121.569999,America/Los_Angeles,Yuba City,Yuba County
US,KMZJ,MZJ,,,32.510601,-111.328002,America/Phoenix,Marana,Pinal Airpark
US,KNBG,NBG,,,29.8253,-90.035003,America/Chicago,New Orleans,New Orleans NAS JRB/Alvin Callender Field
US,KNEL,NEL,,,40.033298,-74.353302,America/New_York,Lakehurst,Lakehurst Maxfield Field
US,KNEW,NEW,,,30.0424,-90.028297,America/Chicago,New Orleans,Lakefront
US,KNFL,NFL,,,39.416599,-118.700996,America/Los_Angeles,Fallon,Fallon Naval Air Station
US,KNFW,FWH,,,32.769199,-97.441497,America/Chicago,Dallas,NAS Fort Worth JRB/Carswell Field
US,KNGU,NGU,Norfolk,Norfolk NS,36.937462,-76.2892,America/New_York,Norfolk,Norfolk Naval Station (Chambers Field)
US,KNGZ,NGZ,,,37.788898,-122.319999,America/Los_Angeles,Alameda,Alameda Naval Air Station
US,KNHK,NHK,,,38.285999,-76.411797,America/New_York,Patuxent River,Patuxent River Naval Air Station (Trapnell Field)
US,KNIP,NIP,,,30.2358,-81.680603,America/New_York,Jacksonville,Jacksonville Naval Air Station (Towers Field)
US,KNJK,NJK,,,32.829201,-115.671997,America/Los_Angeles,El Centro,El Centro Naval Air Facility
US,KNKX,NKX,,,32.8684,-117.142997,America/Los_Angeles,Miramar,Miramar Marine Corps Air Station - Mitscher Field
US,KNLC,NLC,,,36.333,-119.952003,America/Los_Angeles,Lemoore,Lemoore Naval Air Station (Reeves Field)
US,KNPA,NPA,,,30.352699,-87.318603,America/Chicago,Pensacola,Pensacola Naval Air Station/Forrest Sherman Field
US,KNQA,NQA,,,35.356701,-89.8703,America/Chicago,Millington,Millington-Memphis
US,KNQI,NQI,,,27.5072,-97.8097,America/Chicago,Kingsville,Kingsville Naval Air Station
US,KNQX,NQX,,,24.575799,-81.688903,America/New_York,Key West,Naval Air Station Key West/Boca Chica Field
US,KNSE,NSE,,,30.724199,-87.021896,America/Chicago,Milton,Whiting Field Naval Air Station - North
US,KNTD,NTD,,,34.1203,-119.121002,America/Los_Angeles,Point Mugu,Point Mugu Naval Air Station (Naval Base Ventura Co)
US,KNTU,NTU,,,36.820702,-76.033501,America/New_York,Oceana,Oceana Naval Air Station
US,KNUQ,NUQ,Mountain View,Mountain View Moffett Federal Airfield,37.416142,-122.049004,America/Los_Angeles,Mountain View,Moffett Federal Airfield
US,KNUW,NUW,,,48.351799,-122.655998,America/Los_Angeles,Whidbey Island,Whidbey Island Naval Air Station (Ault Field)
US,KNXX,NXX,,,40.199798,-75.1482,America/New_York,Willow Grove,Willow Grove Naval Air Station/Joint Reserve Base
US,KNZJ,NZJ,,,33.676101,-117.731002,America/Los_Angeles,Santa Ana,El Toro Marine Corps Air Station
US,KNZY,NZY,,,32.699199,-117.214996,America/Los_Angeles,圣地亚哥,North Island Naval Air Station-Halsey Field
US,KOAJ,OAJ,Jacksonville,Jacksonville Albert J. Ellis,34.830441,-77.605835,America/New_York,Jacksonville NC,Albert J Ellis
US,KOAK,OAK,Oakland,Oakland,37.721272,-122.220001,America/Los_Angeles,Oakland,Metropolitan Oakland
US,KOAR,OAR,,,36.6819,-121.762001,America/Los_Angeles,Fort Ord,Marina Municipal
US,KOBE,OBE,,,27.2628,-80.8498,America/New_York,Okeechobee,Okeechobee County
US,KOCF,OCF,Ocala,Ocala,29.174091,-82.221596,America/New_York,Ocala,Ocala - Jim Taylor Field
US,KOCH,OCH,Nacogdoches,Nacogdoches,31.583332,-94.699997,,Nacogdoches,Nacogdoches
US,KOCW,OCW,,,35.570499,-77.049797,America/New_York,华盛顿,Warren Field
US,KOFF,OFF,,,41.118301,-95.912498,America/Chicago,Omaha,Offutt Air Force Base
US,KOGD,OGD,,,41.195899,-112.012001,America/Denver,Ogden,Ogden Hinckley
US,KOGS,OGS,Ogdensburg,Ogdensburg,44.681862,-75.4655,America/New_York,Ogdensburg,Ogdensburg
US,KOJC,OJC,,,38.847599,-94.737602,America/Chicago,Olathe,Johnson County Executive
US,KOKC,OKC,Oklahoma City,Oklahoma City Will Rogers World,35.393082,-97.6007,America/Chicago,Oklahoma City,Will Rogers World
US,KOKM,OKM,,,35.668098,-95.948699,America/Chicago,Okmulgee,Okmulgee Regional
US,KOLF,OLF,,,48.094501,-105.574996,America/Denver,Wolf Point,L M Clayton
US,KOLM,OLM,,,46.969398,-122.902999,America/Los_Angeles,Olympia,Olympia Regional
US,KOLS,OLS,,,31.4177,-110.848,America/Phoenix,Nogales,Nogales
US,KOLV,OLV,,,34.978698,-89.786903,America/Chicago,Olive Branch,Olive Branch
US,KOMA,OMA,Omaha,Omaha Eppley Airfield,41.303162,-95.893997,America/Chicago,Omaha,Eppley Airfield
US,KONO,ONO,,,44.0205,-117.013999,America/Denver,Ontario,Ontario Municipal
US,KONP,ONP,,,44.580399,-124.057999,America/Los_Angeles,Newport,Newport Municipal
US,KONT,ONT,Ontario,Ontario,34.056,-117.600998,America/Los_Angeles,Ontario,Ontario
US,KOPF,OPF,Miami,Miami Opa Locka Executive,25.907,-80.278297,America/New_York,迈阿密,Opa-locka Executive
US,KOQU,NCO,,,41.597099,-71.412101,America/New_York,North Kingstown,Quonset State
US,KORD,ORD,Chicago,Chicago O'Hare,41.978142,-87.9058,America/Chicago,芝加哥,奥黑尔
US,KORF,ORF,Norfolk,Norfolk,36.894611,-76.201202,America/New_York,Norfolk,Norfolk
US,KORH,ORH,Worcester,Worcester Regional,42.269169,-71.874443,America/New_York,Worcester,Worcester Regional
US,KORL,ORL,,,28.5455,-81.332901,America/New_York,奥兰多,Orlando Executive
US,KORS,ESD,,,48.708198,-122.910003,America/Los_Angeles,Eastsound,Orcas Island
US,KOSC,OSC,Oscoda,Oscoda Wurtsmith,44.450001,-83.389999,America/New_York,Oscoda,Oscoda Wurtsmith
US,KOSH,OSH,,,43.984401,-88.556999,America/Chicago,Oshkosh,Wittman Regional
US,KOSU,OSU,,,40.0798,-83.072998,America/New_York,Columbus,The Ohio State University  - Don Scott Field
US,KOTH,OTH,North Bend,North Bend Southwest Oregon Regional,43.418888,-124.239998,America/Los_Angeles,North Bend,Southwest Oregon Regional
US,KOWB,OWB,,,37.7401,-87.166801,America/Chicago,Owensboro,Owensboro Daviess County
US,KOWD,OWD,,,42.190498,-71.172897,America/New_York,Norwood,Norwood Memorial
US,KOXC,OXC,,,41.478599,-73.1352,America/New_York,Oxford,Waterbury Oxford
US,KOXR,OXR,,,34.200801,-119.207,America/Los_Angeles,Oxnard,Oxnard
US,KOZA,OZA,,,30.7353,-101.203002,America/Chicago,Ozona,Ozona Municipal
US,KPAE,PAE,Everett,Everett Paine Field,47.9077,-122.282799,America/Los_Angeles,Everett,Snohomish County (Paine Field)
US,KPAH,PAH,Paducah,Paducah Barkley Regional,37.06028,-88.772903,America/Chicago,PADUCAH,Barkley Regional
US,KPAM,PAM,,,30.069599,-85.575401,America/Chicago,Panama City,Tyndall Air Force Base
US,KPAO,PAO,,,37.461101,-122.114997,America/Los_Angeles,Palo Alto,Palo Alto  of Santa Clara County
US,KPBF,PBF,,,34.173099,-91.9356,America/Chicago,Pine Bluff,Grider Field
US,KPBG,PBG,Plattsburgh,Plattsburgh,44.65094,-73.468102,America/New_York,Plattsburgh,Plattsburgh
US,KPBI,PBI,West Palm Beach,West Palm Beach,26.683161,-80.095497,America/New_York,West Palm Beach,Palm Beach
US,KPBX,PVL,,,37.561798,-82.566398,America/New_York,Pikeville,Pike County-Hatcher Field
US,KPDK,PDK,Atlanta,Atlanta DeKalb Peachtree,33.869999,-84.300003,America/New_York,亚特兰大,DeKalb Peachtree
US,KPDT,PDT,Pendleton,Pendleton Eastern Oregon Regional,45.698334,-118.836113,America/Los_Angeles,Pendleton,Eastern Oregon Regional At Pendleton
US,KPDX,PDX,Portland,Portland,45.588718,-122.597,America/Los_Angeles,Portland,Portland
US,KPEQ,PEQ,,,31.3824,-103.511001,America/Chicago,Pecos,Pecos Municipal
US,KPFN,PFN,,,30.212099,-85.6828,America/Chicago,Panama City,Panama City-Bay Co
US,KPGA,PGA,Page,Page Municipal,36.926083,-111.448357,America/Phoenix,Page,Page Municipal
US,KPGD,PGD,Punta Gorda,Punta Gorda,26.918888,-81.990829,America/New_York,Punta Gorda,Charlotte County
US,KPGV,PGV,Greenville,Greenville Pitt,35.63525,-77.3853,America/New_York,Greenville,Pitt Greenville
US,KPHD,PHD,,,40.470901,-81.4197,America/New_York,New Philadelpha,Harry Clever Field
US,KPHF,PHF,Newport News,Newport News Williamsburg,37.131889,-76.492897,America/New_York,Newport News,Newport News Williamsburg
US,KPHK,PHK,,,26.784999,-80.693397,America/New_York,Pahokee,Palm Beach County Glades
US,KPHL,PHL,Philadelphia,Philadelphia,39.871941,-75.241096,America/New_York,Philadelphia,Philadelphia
US,KPHN,PHN,,,42.910999,-82.5289,America/New_York,Port Huron,St Clair County
US,KPHX,PHX,Phoenix,Phoenix Sky Harbor,33.434269,-112.011002,America/Phoenix,菲尼克斯,Phoenix Sky Harbor
US,KPIA,PIA,Peoria,Peoria,40.6642,-89.693199,America/Chicago,Peoria,General Wayne A. Downing Peoria
US,KPIB,PIB,Hattiesburg,Hattiesburg Laurel Regional,31.467501,-89.33667,America/Chicago,Hattiesburg/Laurel,Hattiesburg Laurel Regional
US,KPIE,PIE,St. Petersburg,St. Petersburg Clearwater,27.91,-82.687401,America/New_York,St. Petersburg,St Petersburg Clearwater
US,KPIH,PIH,,,42.909801,-112.596,America/Denver,Pocatello,Pocatello Regional
US,KPIM,PIM,,,32.840698,-84.8824,America/New_York,Pine Mountain,Harris County
US,KPIR,PIR,Pierre,Pierre Regional,44.38269,-100.285004,America/Chicago,Pierre,Pierre Regional
US,KPIT,PIT,Pittsburgh,Pittsburgh,40.49147,-80.232803,America/New_York,Pittsburgh,Pittsburgh
US,KPKB,PKB,Parkersburg,Parkersburg Mid-Ohio Valley Regional,39.345554,-81.438889,America/New_York,PARKERSBURG,Mid Ohio Valley Regional
US,KPLN,PLN,Pellston,Pellston Regional,45.570831,-84.792778,America/New_York,Pellston,Pellston Regional  of Emmet County
US,KPMB,PMB,,,48.942501,-97.240798,America/Chicago,Pembina,Pembina Municipal
US,KPMD,PMD,,,34.629398,-118.084999,America/Los_Angeles,Palmdale,Palmdale Regional/USAF Plant 42
US,KPMP,PPM,,,26.2471,-80.111099,America/New_York,Pompano Beach,Pompano Beach Airpark
US,KPNC,PNC,,,36.731998,-97.0998,America/Chicago,Ponca City,Ponca City Regional
US,KPNE,PNE,,,40.081902,-75.010597,America/New_York,Philadelphia,Northeast Philadelphia
US,KPNS,PNS,Pensacola,Pensacola,30.473419,-87.1866,America/Chicago,Pensacola,Pensacola Regional
US,KPOB,POB,,,35.170898,-79.014503,America/New_York,Fort Bragg,Pope Field
US,KPOC,POC,,,34.091598,-117.781997,America/Los_Angeles,La Verne,Brackett Field
US,KPOE,POE,,,31.044799,-93.191703,America/Chicago,Fort Polk,Polk Army Air Field
US,KPOF,POF,,,36.773899,-90.324897,America/Chicago,Poplar Bluff,Poplar Bluff Municipal
US,KPQI,PQI,Presque Isle,Presque Isle Northern Maine,46.688969,-68.0448,America/New_York,Presque Isle,Northern Maine Regional  at Presque Isle
US,KPRC,PRC,Prescott,Prescott Municipal,34.654469,-112.418999,America/Phoenix,Prescott,Ernest A. Love Field
US,KPSC,PSC,Pasco,Pasco Tri-Cities,46.26469,-119.119003,America/Los_Angeles,Pasco,Tri Cities
US,KPSM,PSM,,,43.077899,-70.823303,America/New_York,Portsmouth,Portsmouthat Pease
US,KPSP,PSP,Palm Springs,Palm Springs,33.829659,-116.505997,America/Los_Angeles,Palm Springs,Palm Springs
US,KPSX,PSX,,,28.7275,-96.250999,America/Chicago,Palacios,Palacios Municipal
US,KPTB,PTB,,,37.183799,-77.5074,America/New_York,Petersburg,Dinwiddie County
US,KPTK,PTK,,,42.6655,-83.420097,America/New_York,Pontiac,Oakland County
US,KPTW,PTW,Pottstown,Pottstown Heritage Field,40.260372,-75.669518,,Pottstown,Pottstown Heritage Field
US,KPUB,PUB,Pueblo,Pueblo Memorial,38.289131,-104.496002,America/Denver,Pueblo,Pueblo Memorial
US,KPUC,PUC,,,39.613899,-110.750999,America/Denver,Price,Carbon County Regional/Buck Davis Field
US,KPUW,PUW,Pullman,Pullman Moscow Regional,46.74472,-117.105003,America/Los_Angeles,Pullman,Pullman Moscow Regional
US,KPVC,PVC,Provincetown,Provincetown Municipal,42.071991,-70.221298,America/New_York,Provincetown,Provincetown Municipal
US,KPVD,PVD,Providence,Providence Theodore Francis Green,41.723991,-71.4282,America/New_York,Providence,Theodore Francis Green State
US,KPVU,PVU,Provo,Provo Municipal,40.218056,-111.722221,America/Denver,Provo,Provo Municipal
US,KPWA,PWA,Oklahoma City,Oklahoma City Wiley Post,35.534161,-97.647003,America/Chicago,Oklahoma City,Wiley Post
US,KPWK,PWK,Chicago,Chicago Executive,42.114166,-87.901665,America/Chicago,Chicago-Wheeling,Chicago Executive
US,KPWM,PWM,Portland,Portland International Jetport,43.64616,-70.309196,America/New_York,Portland,PortlandJetport
US,KPWT,PWT,,,47.4902,-122.764999,America/Los_Angeles,Bremerton,Bremerton National
US,KPYM,PYM,,,41.909,-70.728798,America/New_York,Plymouth,Plymouth Municipal
US,KQA,KQA,,,54.13377,-165.778895,America/Anchorage,Akutan,Akutan Seaplane Base
US,KRAC,RAC,,,42.760601,-87.8152,America/Chicago,Racine,John H Batten
US,KRAL,RAL,,,33.9519,-117.444999,America/Los_Angeles,Riverside,Riverside Municipal
US,KRAP,RAP,Rapid City,Rapid City Regional,44.04533,-103.056999,America/Denver,Rapid City,Rapid City Regional
US,KRBD,RBD,,,32.6809,-96.868202,America/Chicago,Dallas,Dallas Executive
US,KRBL,RBL,,,40.150699,-122.251998,America/Los_Angeles,Red Bluff,Red Bluff Municipal
US,KRCA,RCA,,,44.145,-103.103996,America/Denver,Rapid City,Ellsworth Air Force Base
US,KRDD,RDD,Redding,Redding Municipal,40.508999,-122.292999,America/Los_Angeles,Redding,Redding Municipal
US,KRDG,RDG,,,40.378501,-75.965202,America/New_York,Reading,Reading Regional Carl A Spaatz Field
US,KRDM,RDM,Redmond,Redmond Municipal,44.254051,-121.149002,America/Los_Angeles,Redmond-Bend,Roberts Field
US,KRDR,RDR,,,47.961101,-97.401199,America/Chicago,Red River,Grand Forks Air Force Base
US,KRDU,RDU,Raleigh-Durham,Raleigh-Durham,35.877628,-78.787399,America/New_York,Raleigh-durham,Raleigh Durham
US,KRFD,RFD,Chicago,Chicago Rockford,42.195278,-89.097221,America/Chicago,Rockford,Chicago Rockford
US,KRHI,RHI,Rhinelander,Rhinelander Oneida County,45.631191,-89.4674,America/Chicago,Rhinelander,Rhinelander Oneida County
US,KRIC,RIC,Richmond,Richmond,37.505161,-77.319603,America/New_York,Richmond,Richmond
US,KRIL,RIL,,,39.526299,-107.726997,America/Denver,Rifle,Garfield County Regional
US,KRIV,RIV,,,33.880699,-117.259003,America/Los_Angeles,Riverside,March ARB
US,KRIW,RIW,Riverton,Riverton Regional,43.064445,-108.456947,America/Denver,Riverton WY,Riverton Regional
